ppo_model_7650 vs ppo_model_7600 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_7650 vs ppo_model_7550 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_7650 vs ppo_model_7450 | score=1.0 | exp=0.50 | 1502->1503 | 1500->1499
ppo_model_7650 vs ppo_model_7500 | score=1.0 | exp=0.50 | 1503->1504 | 1500->1499
ppo_model_7650 vs ppo_model_7400 | score=1.0 | exp=0.51 | 1504->1505 | 1500->1499
ppo_model_7650 vs ppo_model_7200 | score=1.0 | exp=0.51 | 1505->1506 | 1500->1499
ppo_model_7650 vs ppo_model_7150 | score=1.0 | exp=0.51 | 1506->1507 | 1500->1499
ppo_model_7650 vs ppo_model_7350 | score=0.0 | exp=0.51 | 1507->1506 | 1500->1501
ppo_model_7650 vs ppo_model_5650 | score=1.0 | exp=0.51 | 1506->1507 | 1500->1499
ppo_model_7650 vs ppo_model_2000 | score=0.0 | exp=0.51 | 1507->1506 | 1500->1501
ppo_model_7650 vs ppo_model_50 | score=1.0 | exp=0.51 | 1506->1507 | 1500->1499
ppo_model_7650 vs ppo_model_7700 | score=1.0 | exp=0.51 | 1507->1508 | 1500->1499
ppo_model_7600 vs ppo_model_7550 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_7600 vs ppo_model_7450 | score=1.0 | exp=0.50 | 1500->1501 | 1499->1498
ppo_model_7600 vs ppo_model_7500 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_7600 vs ppo_model_7400 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_7600 vs ppo_model_7200 | score=1.0 | exp=0.51 | 1503->1504 | 1499->1498
ppo_model_7600 vs ppo_model_7150 | score=0.0 | exp=0.51 | 1504->1503 | 1499->1500
ppo_model_7600 vs ppo_model_7350 | score=1.0 | exp=0.50 | 1503->1504 | 1501->1500
ppo_model_7600 vs ppo_model_5650 | score=1.0 | exp=0.51 | 1504->1505 | 1499->1498
ppo_model_7600 vs ppo_model_2000 | score=1.0 | exp=0.51 | 1505->1506 | 1501->1500
ppo_model_7600 vs ppo_model_50 | score=1.0 | exp=0.51 | 1506->1507 | 1499->1498
ppo_model_7600 vs ppo_model_7700 | score=0.0 | exp=0.51 | 1507->1506 | 1499->1500
ppo_model_7550 vs ppo_model_7450 | score=1.0 | exp=0.50 | 1498->1499 | 1498->1497
