ppo_model_3750 vs ppo_model_3500 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_3750 vs ppo_model_3550 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_3750 vs ppo_model_3600 | score=1.0 | exp=0.50 | 1502->1503 | 1500->1499
ppo_model_3750 vs ppo_model_3350 | score=1.0 | exp=0.50 | 1503->1504 | 1500->1499
ppo_model_3750 vs ppo_model_3700 | score=1.0 | exp=0.51 | 1504->1505 | 1500->1499
ppo_model_3750 vs ppo_model_3800 | score=1.0 | exp=0.51 | 1505->1506 | 1500->1499
ppo_model_3500 vs ppo_model_3550 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_3500 vs ppo_model_3600 | score=0.0 | exp=0.50 | 1500->1499 | 1499->1500
ppo_model_3500 vs ppo_model_3350 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_3500 vs ppo_model_3700 | score=0.0 | exp=0.50 | 1500->1499 | 1499->1500
ppo_model_3500 vs ppo_model_3800 | score=0.0 | exp=0.50 | 1499->1498 | 1499->1500
ppo_model_3550 vs ppo_model_3600 | score=1.0 | exp=0.50 | 1498->1499 | 1500->1499
ppo_model_3550 vs ppo_model_3350 | score=1.0 | exp=0.50 | 1499->1500 | 1498->1497
ppo_model_3550 vs ppo_model_3700 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_3550 vs ppo_model_3800 | score=0.0 | exp=0.50 | 1501->1500 | 1500->1501
ppo_model_3600 vs ppo_model_3350 | score=1.0 | exp=0.50 | 1499->1500 | 1497->1496
ppo_model_3600 vs ppo_model_3700 | score=1.0 | exp=0.50 | 1500->1501 | 1499->1498
ppo_model_3600 vs ppo_model_3800 | score=0.0 | exp=0.50 | 1501->1500 | 1501->1502
ppo_model_3350 vs ppo_model_3700 | score=1.0 | exp=0.50 | 1496->1497 | 1498->1497
ppo_model_3350 vs ppo_model_3800 | score=1.0 | exp=0.49 | 1497->1498 | 1502->1501
ppo_model_3700 vs ppo_model_3800 | score=1.0 | exp=0.49 | 1497->1498 | 1501->1500
ppo_model_3750 vs ppo_model_3500 | score=1.0 | exp=0.51 | 1506->1507 | 1498->1497
ppo_model_3750 vs ppo_model_3550 | score=1.0 | exp=0.51 | 1507->1508 | 1500->1499
ppo_model_3750 vs ppo_model_3600 | score=1.0 | exp=0.51 | 1508->1509 | 1500->1499
ppo_model_3750 vs ppo_model_3350 | score=1.0 | exp=0.52 | 1509->1510 | 1498->1497
ppo_model_3750 vs ppo_model_3700 | score=1.0 | exp=0.52 | 1510->1511 | 1498->1497
ppo_model_3750 vs ppo_model_3800 | score=0.0 | exp=0.52 | 1511->1510 | 1500->1501
ppo_model_3500 vs ppo_model_3550 | score=1.0 | exp=0.50 | 1497->1498 | 1499->1498
ppo_model_3500 vs ppo_model_3600 | score=0.0 | exp=0.50 | 1498->1497 | 1499->1500
ppo_model_3500 vs ppo_model_3350 | score=1.0 | exp=0.50 | 1497->1498 | 1497->1496
ppo_model_3500 vs ppo_model_3700 | score=1.0 | exp=0.50 | 1498->1499 | 1497->1496
ppo_model_3500 vs ppo_model_3800 | score=1.0 | exp=0.50 | 1499->1500 | 1501->1500
ppo_model_3550 vs ppo_model_3600 | score=1.0 | exp=0.50 | 1498->1499 | 1500->1499
ppo_model_3550 vs ppo_model_3350 | score=1.0 | exp=0.50 | 1499->1500 | 1496->1495
ppo_model_3550 vs ppo_model_3700 | score=1.0 | exp=0.51 | 1500->1501 | 1496->1495
ppo_model_3550 vs ppo_model_3800 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_3600 vs ppo_model_3350 | score=1.0 | exp=0.51 | 1499->1500 | 1495->1494
ppo_model_3600 vs ppo_model_3700 | score=1.0 | exp=0.51 | 1500->1501 | 1495->1494
ppo_model_3600 vs ppo_model_3800 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_3350 vs ppo_model_3700 | score=1.0 | exp=0.50 | 1494->1495 | 1494->1493
ppo_model_3350 vs ppo_model_3800 | score=0.0 | exp=0.50 | 1495->1494 | 1498->1499
ppo_model_3700 vs ppo_model_3800 | score=0.0 | exp=0.49 | 1493->1492 | 1499->1500
ppo_model_3750 vs ppo_model_3500 | score=1.0 | exp=0.51 | 1510->1511 | 1500->1499
ppo_model_3750 vs ppo_model_3550 | score=1.0 | exp=0.51 | 1511->1512 | 1502->1501
ppo_model_3750 vs ppo_model_3600 | score=1.0 | exp=0.51 | 1512->1513 | 1502->1501
ppo_model_3750 vs ppo_model_3350 | score=1.0 | exp=0.53 | 1513->1514 | 1494->1493
ppo_model_3750 vs ppo_model_3700 | score=1.0 | exp=0.53 | 1514->1515 | 1492->1491
ppo_model_3750 vs ppo_model_3800 | score=0.0 | exp=0.52 | 1515->1514 | 1500->1501
ppo_model_3500 vs ppo_model_3550 | score=1.0 | exp=0.50 | 1499->1500 | 1501->1500
ppo_model_3500 vs ppo_model_3600 | score=1.0 | exp=0.50 | 1500->1501 | 1501->1500
ppo_model_3500 vs ppo_model_3350 | score=1.0 | exp=0.51 | 1501->1502 | 1493->1492
ppo_model_3500 vs ppo_model_3700 | score=1.0 | exp=0.52 | 1502->1503 | 1491->1490
ppo_model_3500 vs ppo_model_3800 | score=1.0 | exp=0.50 | 1503->1504 | 1501->1500
ppo_model_3550 vs ppo_model_3600 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_3550 vs ppo_model_3350 | score=1.0 | exp=0.51 | 1501->1502 | 1492->1491
ppo_model_3550 vs ppo_model_3700 | score=1.0 | exp=0.52 | 1502->1503 | 1490->1489
ppo_model_3550 vs ppo_model_3800 | score=1.0 | exp=0.50 | 1503->1504 | 1500->1499
ppo_model_3600 vs ppo_model_3350 | score=1.0 | exp=0.51 | 1499->1500 | 1491->1490
ppo_model_3600 vs ppo_model_3700 | score=1.0 | exp=0.52 | 1500->1501 | 1489->1488
ppo_model_3600 vs ppo_model_3800 | score=0.0 | exp=0.50 | 1501->1500 | 1499->1500
ppo_model_3350 vs ppo_model_3700 | score=1.0 | exp=0.50 | 1490->1491 | 1488->1487
ppo_model_3350 vs ppo_model_3800 | score=1.0 | exp=0.49 | 1491->1492 | 1500->1499
ppo_model_3700 vs ppo_model_3800 | score=1.0 | exp=0.48 | 1487->1488 | 1499->1498
ppo_model_3750 vs ppo_model_3500 | score=1.0 | exp=0.51 | 1514->1515 | 1504->1503
ppo_model_3750 vs ppo_model_3550 | score=1.0 | exp=0.52 | 1515->1515 | 1504->1503
ppo_model_3750 vs ppo_model_3600 | score=1.0 | exp=0.52 | 1515->1516 | 1500->1499
ppo_model_3750 vs ppo_model_3350 | score=1.0 | exp=0.53 | 1516->1517 | 1492->1491
ppo_model_3750 vs ppo_model_3700 | score=1.0 | exp=0.54 | 1517->1518 | 1488->1487
ppo_model_3750 vs ppo_model_3800 | score=1.0 | exp=0.53 | 1518->1519 | 1498->1497
ppo_model_3500 vs ppo_model_3550 | score=1.0 | exp=0.50 | 1503->1504 | 1503->1502
ppo_model_3500 vs ppo_model_3600 | score=1.0 | exp=0.51 | 1504->1505 | 1499->1498
ppo_model_3500 vs ppo_model_3350 | score=1.0 | exp=0.52 | 1505->1506 | 1491->1490
ppo_model_3500 vs ppo_model_3700 | score=1.0 | exp=0.53 | 1506->1507 | 1487->1486
ppo_model_3500 vs ppo_model_3800 | score=1.0 | exp=0.51 | 1507->1508 | 1497->1496
ppo_model_3550 vs ppo_model_3600 | score=0.0 | exp=0.51 | 1502->1501 | 1498->1499
ppo_model_3550 vs ppo_model_3350 | score=1.0 | exp=0.52 | 1501->1502 | 1490->1489
ppo_model_3550 vs ppo_model_3700 | score=1.0 | exp=0.52 | 1502->1503 | 1486->1485
ppo_model_3550 vs ppo_model_3800 | score=1.0 | exp=0.51 | 1503->1504 | 1496->1495
