ppo_model_12850 vs ppo_model_8750 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_12850 vs ppo_model_12750 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_12850 vs ppo_model_10050 | score=0.0 | exp=0.50 | 1502->1501 | 1500->1501
ppo_model_12850 vs ppo_model_12700 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_12850 vs ppo_model_12550 | score=1.0 | exp=0.50 | 1502->1503 | 1500->1499
ppo_model_12850 vs ppo_model_5100 | score=1.0 | exp=0.50 | 1503->1504 | 1500->1499
ppo_model_12850 vs ppo_model_7750 | score=1.0 | exp=0.51 | 1504->1505 | 1500->1499
ppo_model_12850 vs ppo_model_900 | score=1.0 | exp=0.51 | 1505->1506 | 1500->1499
ppo_model_12850 vs ppo_model_11050 | score=0.0 | exp=0.51 | 1506->1505 | 1500->1501
ppo_model_12850 vs ppo_model_1900 | score=1.0 | exp=0.51 | 1505->1506 | 1500->1499
ppo_model_12850 vs ppo_model_2950 | score=1.0 | exp=0.51 | 1506->1507 | 1500->1499
ppo_model_12850 vs ppo_model_12900 | score=1.0 | exp=0.51 | 1507->1508 | 1500->1499
ppo_model_8750 vs ppo_model_12750 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_8750 vs ppo_model_10050 | score=1.0 | exp=0.50 | 1500->1501 | 1501->1500
ppo_model_8750 vs ppo_model_12700 | score=0.0 | exp=0.50 | 1501->1500 | 1499->1500
ppo_model_8750 vs ppo_model_12550 | score=1.0 | exp=0.50 | 1500->1501 | 1499->1498
ppo_model_8750 vs ppo_model_5100 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_8750 vs ppo_model_7750 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_8750 vs ppo_model_900 | score=1.0 | exp=0.51 | 1503->1504 | 1499->1498
ppo_model_8750 vs ppo_model_11050 | score=0.0 | exp=0.50 | 1504->1503 | 1501->1502
ppo_model_8750 vs ppo_model_1900 | score=1.0 | exp=0.51 | 1503->1504 | 1499->1498
ppo_model_8750 vs ppo_model_2950 | score=1.0 | exp=0.51 | 1504->1505 | 1499->1498
ppo_model_8750 vs ppo_model_12900 | score=1.0 | exp=0.51 | 1505->1506 | 1499->1498
ppo_model_12750 vs ppo_model_10050 | score=1.0 | exp=0.50 | 1498->1499 | 1500->1499
ppo_model_12750 vs ppo_model_12700 | score=0.0 | exp=0.50 | 1499->1498 | 1500->1501
ppo_model_12750 vs ppo_model_12550 | score=1.0 | exp=0.50 | 1498->1499 | 1498->1497
ppo_model_12750 vs ppo_model_5100 | score=1.0 | exp=0.50 | 1499->1500 | 1498->1497
ppo_model_12750 vs ppo_model_7750 | score=1.0 | exp=0.50 | 1500->1501 | 1498->1497
ppo_model_12750 vs ppo_model_900 | score=1.0 | exp=0.50 | 1501->1502 | 1498->1497
ppo_model_12750 vs ppo_model_11050 | score=0.0 | exp=0.50 | 1502->1501 | 1502->1503
ppo_model_12750 vs ppo_model_1900 | score=1.0 | exp=0.50 | 1501->1502 | 1498->1497
ppo_model_12750 vs ppo_model_2950 | score=0.0 | exp=0.51 | 1502->1501 | 1498->1499
ppo_model_12750 vs ppo_model_12900 | score=0.0 | exp=0.50 | 1501->1500 | 1498->1499
ppo_model_10050 vs ppo_model_12700 | score=1.0 | exp=0.50 | 1499->1500 | 1501->1500
ppo_model_10050 vs ppo_model_12550 | score=1.0 | exp=0.50 | 1500->1501 | 1497->1496
ppo_model_10050 vs ppo_model_5100 | score=1.0 | exp=0.51 | 1501->1502 | 1497->1496
ppo_model_10050 vs ppo_model_7750 | score=0.0 | exp=0.51 | 1502->1501 | 1497->1498
ppo_model_10050 vs ppo_model_900 | score=1.0 | exp=0.51 | 1501->1502 | 1497->1496
ppo_model_10050 vs ppo_model_11050 | score=1.0 | exp=0.50 | 1502->1503 | 1503->1502
ppo_model_10050 vs ppo_model_1900 | score=0.0 | exp=0.51 | 1503->1502 | 1497->1498
ppo_model_10050 vs ppo_model_2950 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_10050 vs ppo_model_12900 | score=1.0 | exp=0.51 | 1503->1504 | 1499->1498
ppo_model_12700 vs ppo_model_12550 | score=0.0 | exp=0.51 | 1500->1499 | 1496->1497
ppo_model_12700 vs ppo_model_5100 | score=1.0 | exp=0.50 | 1499->1500 | 1496->1495
ppo_model_12700 vs ppo_model_7750 | score=1.0 | exp=0.50 | 1500->1501 | 1498->1497
ppo_model_12700 vs ppo_model_900 | score=1.0 | exp=0.51 | 1501->1502 | 1496->1495
ppo_model_12700 vs ppo_model_11050 | score=1.0 | exp=0.50 | 1502->1503 | 1502->1501
ppo_model_12700 vs ppo_model_1900 | score=0.0 | exp=0.51 | 1503->1502 | 1498->1499
ppo_model_12700 vs ppo_model_2950 | score=0.0 | exp=0.51 | 1502->1501 | 1498->1499
ppo_model_12700 vs ppo_model_12900 | score=1.0 | exp=0.50 | 1501->1502 | 1498->1497
ppo_model_12550 vs ppo_model_5100 | score=1.0 | exp=0.50 | 1497->1498 | 1495->1494
ppo_model_12550 vs ppo_model_7750 | score=1.0 | exp=0.50 | 1498->1499 | 1497->1496
ppo_model_12550 vs ppo_model_900 | score=1.0 | exp=0.51 | 1499->1500 | 1495->1494
ppo_model_12550 vs ppo_model_11050 | score=0.0 | exp=0.50 | 1500->1499 | 1501->1502
ppo_model_12550 vs ppo_model_1900 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_12550 vs ppo_model_2950 | score=1.0 | exp=0.50 | 1500->1501 | 1499->1498
ppo_model_12550 vs ppo_model_12900 | score=0.0 | exp=0.51 | 1501->1500 | 1497->1498
ppo_model_5100 vs ppo_model_7750 | score=1.0 | exp=0.50 | 1494->1495 | 1496->1495
ppo_model_5100 vs ppo_model_900 | score=1.0 | exp=0.50 | 1495->1496 | 1494->1493
ppo_model_5100 vs ppo_model_11050 | score=1.0 | exp=0.49 | 1496->1497 | 1502->1501
ppo_model_5100 vs ppo_model_1900 | score=1.0 | exp=0.50 | 1497->1498 | 1498->1497
ppo_model_5100 vs ppo_model_2950 | score=1.0 | exp=0.50 | 1498->1499 | 1498->1497
ppo_model_5100 vs ppo_model_12900 | score=0.0 | exp=0.50 | 1499->1498 | 1498->1499
ppo_model_7750 vs ppo_model_900 | score=1.0 | exp=0.50 | 1495->1496 | 1493->1492
ppo_model_7750 vs ppo_model_11050 | score=0.0 | exp=0.49 | 1496->1495 | 1501->1502
ppo_model_7750 vs ppo_model_1900 | score=1.0 | exp=0.50 | 1495->1496 | 1497->1496
ppo_model_7750 vs ppo_model_2950 | score=1.0 | exp=0.50 | 1496->1497 | 1497->1496
ppo_model_7750 vs ppo_model_12900 | score=1.0 | exp=0.50 | 1497->1498 | 1499->1498
ppo_model_900 vs ppo_model_11050 | score=0.0 | exp=0.49 | 1492->1491 | 1502->1503
ppo_model_900 vs ppo_model_1900 | score=0.0 | exp=0.49 | 1491->1490 | 1496->1497
ppo_model_900 vs ppo_model_2950 | score=1.0 | exp=0.49 | 1490->1491 | 1496->1495
ppo_model_900 vs ppo_model_12900 | score=0.0 | exp=0.49 | 1491->1490 | 1498->1499
ppo_model_11050 vs ppo_model_1900 | score=0.0 | exp=0.51 | 1503->1502 | 1497->1498
ppo_model_11050 vs ppo_model_2950 | score=1.0 | exp=0.51 | 1502->1503 | 1495->1494
ppo_model_11050 vs ppo_model_12900 | score=1.0 | exp=0.51 | 1503->1504 | 1499->1498
ppo_model_1900 vs ppo_model_2950 | score=1.0 | exp=0.51 | 1498->1499 | 1494->1493
ppo_model_1900 vs ppo_model_12900 | score=0.0 | exp=0.50 | 1499->1498 | 1498->1499
ppo_model_2950 vs ppo_model_12900 | score=1.0 | exp=0.49 | 1493->1494 | 1499->1498
ppo_model_12850 vs ppo_model_8750 | score=0.0 | exp=0.50 | 1508->1507 | 1506->1507
ppo_model_12850 vs ppo_model_12750 | score=1.0 | exp=0.51 | 1507->1508 | 1500->1499
ppo_model_12850 vs ppo_model_10050 | score=0.0 | exp=0.51 | 1508->1507 | 1504->1505
ppo_model_12850 vs ppo_model_12700 | score=0.0 | exp=0.51 | 1507->1506 | 1502->1503
ppo_model_12850 vs ppo_model_12550 | score=1.0 | exp=0.51 | 1506->1507 | 1500->1499
ppo_model_12850 vs ppo_model_5100 | score=1.0 | exp=0.51 | 1507->1508 | 1498->1497
ppo_model_12850 vs ppo_model_7750 | score=0.0 | exp=0.51 | 1508->1507 | 1498->1499
ppo_model_12850 vs ppo_model_900 | score=1.0 | exp=0.52 | 1507->1508 | 1490->1489
ppo_model_12850 vs ppo_model_11050 | score=0.0 | exp=0.51 | 1508->1507 | 1504->1505
ppo_model_12850 vs ppo_model_1900 | score=1.0 | exp=0.51 | 1507->1508 | 1498->1497
ppo_model_12850 vs ppo_model_2950 | score=1.0 | exp=0.52 | 1508->1509 | 1494->1493
ppo_model_12850 vs ppo_model_12900 | score=1.0 | exp=0.52 | 1509->1510 | 1498->1497
ppo_model_8750 vs ppo_model_12750 | score=1.0 | exp=0.51 | 1507->1508 | 1499->1498
ppo_model_8750 vs ppo_model_10050 | score=1.0 | exp=0.50 | 1508->1509 | 1505->1504
ppo_model_8750 vs ppo_model_12700 | score=1.0 | exp=0.51 | 1509->1510 | 1503->1502
ppo_model_8750 vs ppo_model_12550 | score=1.0 | exp=0.52 | 1510->1511 | 1499->1498
ppo_model_8750 vs ppo_model_5100 | score=1.0 | exp=0.52 | 1511->1512 | 1497->1496
ppo_model_8750 vs ppo_model_7750 | score=1.0 | exp=0.52 | 1512->1513 | 1499->1498
ppo_model_8750 vs ppo_model_900 | score=1.0 | exp=0.53 | 1513->1514 | 1489->1488
ppo_model_8750 vs ppo_model_11050 | score=1.0 | exp=0.51 | 1514->1515 | 1505->1504
ppo_model_8750 vs ppo_model_1900 | score=1.0 | exp=0.53 | 1515->1516 | 1497->1496
ppo_model_8750 vs ppo_model_2950 | score=1.0 | exp=0.53 | 1516->1517 | 1493->1492
ppo_model_8750 vs ppo_model_12900 | score=1.0 | exp=0.53 | 1517->1518 | 1497->1496
ppo_model_12750 vs ppo_model_10050 | score=0.0 | exp=0.49 | 1498->1497 | 1504->1505
ppo_model_12750 vs ppo_model_12700 | score=1.0 | exp=0.49 | 1497->1498 | 1502->1501
ppo_model_12750 vs ppo_model_12550 | score=1.0 | exp=0.50 | 1498->1499 | 1498->1497
ppo_model_12750 vs ppo_model_5100 | score=1.0 | exp=0.50 | 1499->1500 | 1496->1495
ppo_model_12750 vs ppo_model_7750 | score=1.0 | exp=0.50 | 1500->1501 | 1498->1497
ppo_model_12750 vs ppo_model_900 | score=1.0 | exp=0.52 | 1501->1502 | 1488->1487
ppo_model_12750 vs ppo_model_11050 | score=0.0 | exp=0.50 | 1502->1501 | 1504->1505
ppo_model_12750 vs ppo_model_1900 | score=1.0 | exp=0.51 | 1501->1502 | 1496->1495
ppo_model_12750 vs ppo_model_2950 | score=1.0 | exp=0.51 | 1502->1503 | 1492->1491
ppo_model_12750 vs ppo_model_12900 | score=0.0 | exp=0.51 | 1503->1502 | 1496->1497
ppo_model_10050 vs ppo_model_12700 | score=1.0 | exp=0.51 | 1505->1506 | 1501->1500
ppo_model_10050 vs ppo_model_12550 | score=1.0 | exp=0.51 | 1506->1507 | 1497->1496
ppo_model_10050 vs ppo_model_5100 | score=0.0 | exp=0.52 | 1507->1506 | 1495->1496
ppo_model_10050 vs ppo_model_7750 | score=1.0 | exp=0.51 | 1506->1507 | 1497->1496
ppo_model_10050 vs ppo_model_900 | score=1.0 | exp=0.53 | 1507->1508 | 1487->1486
ppo_model_10050 vs ppo_model_11050 | score=1.0 | exp=0.50 | 1508->1509 | 1505->1504
ppo_model_10050 vs ppo_model_1900 | score=1.0 | exp=0.52 | 1509->1510 | 1495->1494
ppo_model_10050 vs ppo_model_2950 | score=1.0 | exp=0.53 | 1510->1511 | 1491->1490
ppo_model_10050 vs ppo_model_12900 | score=0.0 | exp=0.52 | 1511->1510 | 1497->1498
ppo_model_12700 vs ppo_model_12550 | score=1.0 | exp=0.51 | 1500->1501 | 1496->1495
ppo_model_12700 vs ppo_model_5100 | score=1.0 | exp=0.51 | 1501->1502 | 1496->1495
ppo_model_12700 vs ppo_model_7750 | score=1.0 | exp=0.51 | 1502->1503 | 1496->1495
ppo_model_12700 vs ppo_model_900 | score=1.0 | exp=0.52 | 1503->1504 | 1486->1485
ppo_model_12700 vs ppo_model_11050 | score=1.0 | exp=0.50 | 1504->1505 | 1504->1503
ppo_model_12700 vs ppo_model_1900 | score=1.0 | exp=0.52 | 1505->1506 | 1494->1493
ppo_model_12700 vs ppo_model_2950 | score=1.0 | exp=0.52 | 1506->1507 | 1490->1489
ppo_model_12700 vs ppo_model_12900 | score=1.0 | exp=0.51 | 1507->1508 | 1498->1497
ppo_model_12550 vs ppo_model_5100 | score=1.0 | exp=0.50 | 1495->1496 | 1495->1494
ppo_model_12550 vs ppo_model_7750 | score=1.0 | exp=0.50 | 1496->1497 | 1495->1494
ppo_model_12550 vs ppo_model_900 | score=0.0 | exp=0.52 | 1497->1496 | 1485->1486
ppo_model_12550 vs ppo_model_11050 | score=1.0 | exp=0.49 | 1496->1497 | 1503->1502
ppo_model_12550 vs ppo_model_1900 | score=1.0 | exp=0.51 | 1497->1498 | 1493->1492
ppo_model_12550 vs ppo_model_2950 | score=1.0 | exp=0.51 | 1498->1499 | 1489->1488
ppo_model_12550 vs ppo_model_12900 | score=1.0 | exp=0.50 | 1499->1500 | 1497->1496
ppo_model_5100 vs ppo_model_7750 | score=1.0 | exp=0.50 | 1494->1495 | 1494->1493
ppo_model_5100 vs ppo_model_900 | score=1.0 | exp=0.51 | 1495->1496 | 1486->1485
ppo_model_5100 vs ppo_model_11050 | score=1.0 | exp=0.49 | 1496->1497 | 1502->1501
ppo_model_5100 vs ppo_model_1900 | score=1.0 | exp=0.51 | 1497->1498 | 1492->1491
ppo_model_5100 vs ppo_model_2950 | score=1.0 | exp=0.51 | 1498->1499 | 1488->1487
ppo_model_5100 vs ppo_model_12900 | score=1.0 | exp=0.50 | 1499->1500 | 1496->1495
ppo_model_7750 vs ppo_model_900 | score=1.0 | exp=0.51 | 1493->1494 | 1485->1484
ppo_model_7750 vs ppo_model_11050 | score=1.0 | exp=0.49 | 1494->1495 | 1501->1500
ppo_model_7750 vs ppo_model_1900 | score=1.0 | exp=0.51 | 1495->1496 | 1491->1490
ppo_model_7750 vs ppo_model_2950 | score=1.0 | exp=0.51 | 1496->1497 | 1487->1486
ppo_model_7750 vs ppo_model_12900 | score=1.0 | exp=0.50 | 1497->1498 | 1495->1494
ppo_model_900 vs ppo_model_11050 | score=0.0 | exp=0.48 | 1484->1484 | 1500->1501
ppo_model_900 vs ppo_model_1900 | score=0.0 | exp=0.49 | 1484->1483 | 1490->1491
ppo_model_900 vs ppo_model_2950 | score=1.0 | exp=0.49 | 1483->1484 | 1486->1485
ppo_model_900 vs ppo_model_12900 | score=1.0 | exp=0.48 | 1484->1485 | 1494->1493
ppo_model_11050 vs ppo_model_1900 | score=0.0 | exp=0.51 | 1501->1500 | 1491->1492
ppo_model_11050 vs ppo_model_2950 | score=1.0 | exp=0.52 | 1500->1501 | 1485->1484
ppo_model_11050 vs ppo_model_12900 | score=1.0 | exp=0.51 | 1501->1502 | 1493->1492
ppo_model_1900 vs ppo_model_2950 | score=0.0 | exp=0.51 | 1492->1491 | 1484->1485
ppo_model_1900 vs ppo_model_12900 | score=0.0 | exp=0.50 | 1491->1490 | 1492->1493
ppo_model_2950 vs ppo_model_12900 | score=0.0 | exp=0.49 | 1485->1484 | 1493->1494
ppo_model_12850 vs ppo_model_8750 | score=0.0 | exp=0.49 | 1510->1509 | 1518->1518
ppo_model_12850 vs ppo_model_12750 | score=1.0 | exp=0.51 | 1509->1510 | 1502->1501
ppo_model_12850 vs ppo_model_10050 | score=0.0 | exp=0.50 | 1510->1509 | 1510->1511
ppo_model_12850 vs ppo_model_12700 | score=0.0 | exp=0.50 | 1509->1508 | 1508->1509
ppo_model_12850 vs ppo_model_12550 | score=1.0 | exp=0.51 | 1508->1509 | 1500->1499
ppo_model_12850 vs ppo_model_5100 | score=1.0 | exp=0.51 | 1509->1510 | 1500->1499
ppo_model_12850 vs ppo_model_7750 | score=1.0 | exp=0.52 | 1510->1511 | 1498->1497
ppo_model_12850 vs ppo_model_900 | score=0.0 | exp=0.54 | 1511->1509 | 1485->1486
ppo_model_12850 vs ppo_model_11050 | score=0.0 | exp=0.51 | 1509->1508 | 1502->1503
ppo_model_12850 vs ppo_model_1900 | score=1.0 | exp=0.53 | 1508->1509 | 1490->1489
ppo_model_12850 vs ppo_model_2950 | score=1.0 | exp=0.54 | 1509->1510 | 1484->1484
ppo_model_12850 vs ppo_model_12900 | score=1.0 | exp=0.52 | 1510->1511 | 1494->1493
ppo_model_8750 vs ppo_model_12750 | score=1.0 | exp=0.53 | 1518->1519 | 1501->1500
ppo_model_8750 vs ppo_model_10050 | score=1.0 | exp=0.51 | 1519->1520 | 1511->1510
ppo_model_8750 vs ppo_model_12700 | score=1.0 | exp=0.52 | 1520->1521 | 1509->1508
ppo_model_8750 vs ppo_model_12550 | score=1.0 | exp=0.53 | 1521->1522 | 1499->1498
