ppo_model_12550 vs ppo_model_15800 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_12550 vs ppo_model_17800 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_12550 vs ppo_model_6100 | score=1.0 | exp=0.50 | 1502->1503 | 1500->1499
ppo_model_12550 vs ppo_model_18000 | score=1.0 | exp=0.50 | 1503->1504 | 1500->1499
ppo_model_12550 vs ppo_model_17900 | score=0.0 | exp=0.51 | 1504->1503 | 1500->1501
ppo_model_12550 vs ppo_model_8050 | score=1.0 | exp=0.50 | 1503->1504 | 1500->1499
ppo_model_12550 vs ppo_model_17600 | score=1.0 | exp=0.51 | 1504->1505 | 1500->1499
ppo_model_12550 vs ppo_model_17500 | score=1.0 | exp=0.51 | 1505->1506 | 1500->1499
ppo_model_12550 vs ppo_model_4450 | score=1.0 | exp=0.51 | 1506->1507 | 1500->1499
ppo_model_12550 vs ppo_model_100 | score=1.0 | exp=0.51 | 1507->1508 | 1500->1499
ppo_model_12550 vs ppo_model_4750 | score=0.0 | exp=0.51 | 1508->1507 | 1500->1501
ppo_model_12550 vs ppo_model_18100 | score=1.0 | exp=0.51 | 1507->1508 | 1500->1499
ppo_model_15800 vs ppo_model_17800 | score=0.0 | exp=0.50 | 1499->1498 | 1499->1500
ppo_model_15800 vs ppo_model_6100 | score=1.0 | exp=0.50 | 1498->1499 | 1499->1498
ppo_model_15800 vs ppo_model_18000 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_15800 vs ppo_model_17900 | score=1.0 | exp=0.50 | 1500->1501 | 1501->1500
ppo_model_15800 vs ppo_model_8050 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_15800 vs ppo_model_17600 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_15800 vs ppo_model_17500 | score=0.0 | exp=0.51 | 1503->1502 | 1499->1500
ppo_model_15800 vs ppo_model_4450 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_15800 vs ppo_model_100 | score=1.0 | exp=0.51 | 1503->1504 | 1499->1498
ppo_model_15800 vs ppo_model_4750 | score=1.0 | exp=0.50 | 1504->1505 | 1501->1500
ppo_model_15800 vs ppo_model_18100 | score=1.0 | exp=0.51 | 1505->1506 | 1499->1498
ppo_model_17800 vs ppo_model_6100 | score=1.0 | exp=0.50 | 1500->1501 | 1498->1497
ppo_model_17800 vs ppo_model_18000 | score=1.0 | exp=0.50 | 1501->1502 | 1498->1497
ppo_model_17800 vs ppo_model_17900 | score=0.0 | exp=0.50 | 1502->1501 | 1500->1501
ppo_model_17800 vs ppo_model_8050 | score=0.0 | exp=0.50 | 1501->1500 | 1498->1499
ppo_model_17800 vs ppo_model_17600 | score=1.0 | exp=0.50 | 1500->1501 | 1498->1497
ppo_model_17800 vs ppo_model_17500 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_17800 vs ppo_model_4450 | score=1.0 | exp=0.51 | 1502->1503 | 1498->1497
ppo_model_17800 vs ppo_model_100 | score=0.0 | exp=0.51 | 1503->1502 | 1498->1499
ppo_model_17800 vs ppo_model_4750 | score=1.0 | exp=0.50 | 1502->1503 | 1500->1499
ppo_model_17800 vs ppo_model_18100 | score=1.0 | exp=0.51 | 1503->1504 | 1498->1497
ppo_model_6100 vs ppo_model_18000 | score=0.0 | exp=0.50 | 1497->1496 | 1497->1498
ppo_model_6100 vs ppo_model_17900 | score=0.0 | exp=0.49 | 1496->1495 | 1501->1502
ppo_model_6100 vs ppo_model_8050 | score=1.0 | exp=0.49 | 1495->1496 | 1499->1498
ppo_model_6100 vs ppo_model_17600 | score=0.0 | exp=0.50 | 1496->1495 | 1497->1498
ppo_model_6100 vs ppo_model_17500 | score=0.0 | exp=0.49 | 1495->1494 | 1499->1500
ppo_model_6100 vs ppo_model_4450 | score=1.0 | exp=0.50 | 1494->1495 | 1497->1496
ppo_model_6100 vs ppo_model_100 | score=1.0 | exp=0.49 | 1495->1496 | 1499->1498
ppo_model_6100 vs ppo_model_4750 | score=1.0 | exp=0.50 | 1496->1497 | 1499->1498
ppo_model_6100 vs ppo_model_18100 | score=1.0 | exp=0.50 | 1497->1498 | 1497->1496
ppo_model_18000 vs ppo_model_17900 | score=1.0 | exp=0.49 | 1498->1499 | 1502->1501
ppo_model_18000 vs ppo_model_8050 | score=0.0 | exp=0.50 | 1499->1498 | 1498->1499
ppo_model_18000 vs ppo_model_17600 | score=0.0 | exp=0.50 | 1498->1497 | 1498->1499
ppo_model_18000 vs ppo_model_17500 | score=0.0 | exp=0.50 | 1497->1496 | 1500->1501
ppo_model_18000 vs ppo_model_4450 | score=1.0 | exp=0.50 | 1496->1497 | 1496->1495
ppo_model_18000 vs ppo_model_100 | score=1.0 | exp=0.50 | 1497->1498 | 1498->1497
ppo_model_18000 vs ppo_model_4750 | score=1.0 | exp=0.50 | 1498->1499 | 1498->1497
ppo_model_18000 vs ppo_model_18100 | score=0.0 | exp=0.50 | 1499->1498 | 1496->1497
ppo_model_17900 vs ppo_model_8050 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_17900 vs ppo_model_17600 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_17900 vs ppo_model_17500 | score=1.0 | exp=0.50 | 1503->1504 | 1501->1500
ppo_model_17900 vs ppo_model_4450 | score=0.0 | exp=0.51 | 1504->1503 | 1495->1496
ppo_model_17900 vs ppo_model_100 | score=1.0 | exp=0.51 | 1503->1504 | 1497->1496
ppo_model_17900 vs ppo_model_4750 | score=0.0 | exp=0.51 | 1504->1503 | 1497->1498
ppo_model_17900 vs ppo_model_18100 | score=0.0 | exp=0.51 | 1503->1502 | 1497->1498
ppo_model_8050 vs ppo_model_17600 | score=1.0 | exp=0.50 | 1498->1499 | 1498->1497
ppo_model_8050 vs ppo_model_17500 | score=1.0 | exp=0.50 | 1499->1500 | 1500->1499
ppo_model_8050 vs ppo_model_4450 | score=1.0 | exp=0.51 | 1500->1501 | 1496->1495
ppo_model_8050 vs ppo_model_100 | score=1.0 | exp=0.51 | 1501->1502 | 1496->1495
ppo_model_8050 vs ppo_model_4750 | score=1.0 | exp=0.51 | 1502->1503 | 1498->1497
ppo_model_8050 vs ppo_model_18100 | score=0.0 | exp=0.51 | 1503->1502 | 1498->1499
ppo_model_17600 vs ppo_model_17500 | score=0.0 | exp=0.50 | 1497->1496 | 1499->1500
ppo_model_17600 vs ppo_model_4450 | score=1.0 | exp=0.50 | 1496->1497 | 1495->1494
ppo_model_17600 vs ppo_model_100 | score=1.0 | exp=0.50 | 1497->1498 | 1495->1494
ppo_model_17600 vs ppo_model_4750 | score=0.0 | exp=0.50 | 1498->1497 | 1497->1498
ppo_model_17600 vs ppo_model_18100 | score=1.0 | exp=0.50 | 1497->1498 | 1499->1498
ppo_model_17500 vs ppo_model_4450 | score=1.0 | exp=0.51 | 1500->1501 | 1494->1493
ppo_model_17500 vs ppo_model_100 | score=1.0 | exp=0.51 | 1501->1502 | 1494->1493
ppo_model_17500 vs ppo_model_4750 | score=1.0 | exp=0.51 | 1502->1503 | 1498->1497
ppo_model_17500 vs ppo_model_18100 | score=1.0 | exp=0.51 | 1503->1504 | 1498->1497
ppo_model_4450 vs ppo_model_100 | score=1.0 | exp=0.50 | 1493->1494 | 1493->1492
ppo_model_4450 vs ppo_model_4750 | score=1.0 | exp=0.50 | 1494->1495 | 1497->1496
ppo_model_4450 vs ppo_model_18100 | score=0.0 | exp=0.50 | 1495->1494 | 1497->1498
ppo_model_100 vs ppo_model_4750 | score=0.0 | exp=0.49 | 1492->1491 | 1496->1497
ppo_model_100 vs ppo_model_18100 | score=1.0 | exp=0.49 | 1491->1492 | 1498->1497
ppo_model_4750 vs ppo_model_18100 | score=1.0 | exp=0.50 | 1497->1498 | 1497->1496
ppo_model_12550 vs ppo_model_15800 | score=1.0 | exp=0.50 | 1508->1509 | 1506->1505
ppo_model_12550 vs ppo_model_17800 | score=1.0 | exp=0.51 | 1509->1510 | 1504->1503
ppo_model_12550 vs ppo_model_6100 | score=1.0 | exp=0.52 | 1510->1511 | 1498->1497
ppo_model_12550 vs ppo_model_18000 | score=1.0 | exp=0.52 | 1511->1512 | 1498->1497
ppo_model_12550 vs ppo_model_17900 | score=1.0 | exp=0.51 | 1512->1513 | 1502->1501
ppo_model_12550 vs ppo_model_8050 | score=1.0 | exp=0.52 | 1513->1514 | 1502->1501
ppo_model_12550 vs ppo_model_17600 | score=1.0 | exp=0.52 | 1514->1515 | 1498->1497
ppo_model_12550 vs ppo_model_17500 | score=1.0 | exp=0.52 | 1515->1516 | 1504->1503
ppo_model_12550 vs ppo_model_4450 | score=1.0 | exp=0.53 | 1516->1517 | 1494->1493
ppo_model_12550 vs ppo_model_100 | score=1.0 | exp=0.54 | 1517->1517 | 1492->1491
ppo_model_12550 vs ppo_model_4750 | score=1.0 | exp=0.53 | 1517->1518 | 1498->1497
ppo_model_12550 vs ppo_model_18100 | score=1.0 | exp=0.53 | 1518->1519 | 1496->1495
ppo_model_15800 vs ppo_model_17800 | score=0.0 | exp=0.50 | 1505->1504 | 1503->1504
ppo_model_15800 vs ppo_model_6100 | score=1.0 | exp=0.51 | 1504->1505 | 1497->1496
ppo_model_15800 vs ppo_model_18000 | score=0.0 | exp=0.51 | 1505->1504 | 1497->1498
ppo_model_15800 vs ppo_model_17900 | score=0.0 | exp=0.50 | 1504->1503 | 1501->1502
ppo_model_15800 vs ppo_model_8050 | score=1.0 | exp=0.50 | 1503->1504 | 1501->1500
ppo_model_15800 vs ppo_model_17600 | score=1.0 | exp=0.51 | 1504->1505 | 1497->1496
ppo_model_15800 vs ppo_model_17500 | score=0.0 | exp=0.50 | 1505->1504 | 1503->1504
ppo_model_15800 vs ppo_model_4450 | score=1.0 | exp=0.52 | 1504->1505 | 1493->1492
ppo_model_15800 vs ppo_model_100 | score=1.0 | exp=0.52 | 1505->1506 | 1491->1490
ppo_model_15800 vs ppo_model_4750 | score=1.0 | exp=0.51 | 1506->1507 | 1497->1496
ppo_model_15800 vs ppo_model_18100 | score=0.0 | exp=0.52 | 1507->1506 | 1495->1496
ppo_model_17800 vs ppo_model_6100 | score=1.0 | exp=0.51 | 1504->1505 | 1496->1495
ppo_model_17800 vs ppo_model_18000 | score=1.0 | exp=0.51 | 1505->1506 | 1498->1497
ppo_model_17800 vs ppo_model_17900 | score=1.0 | exp=0.51 | 1506->1507 | 1502->1501
ppo_model_17800 vs ppo_model_8050 | score=1.0 | exp=0.51 | 1507->1508 | 1500->1499
ppo_model_17800 vs ppo_model_17600 | score=1.0 | exp=0.52 | 1508->1509 | 1496->1495
ppo_model_17800 vs ppo_model_17500 | score=1.0 | exp=0.51 | 1509->1510 | 1504->1503
ppo_model_17800 vs ppo_model_4450 | score=0.0 | exp=0.53 | 1510->1509 | 1492->1493
ppo_model_17800 vs ppo_model_100 | score=1.0 | exp=0.53 | 1509->1510 | 1490->1489
ppo_model_17800 vs ppo_model_4750 | score=1.0 | exp=0.52 | 1510->1511 | 1496->1495
ppo_model_17800 vs ppo_model_18100 | score=0.0 | exp=0.52 | 1511->1510 | 1496->1497
ppo_model_6100 vs ppo_model_18000 | score=0.0 | exp=0.50 | 1495->1494 | 1497->1498
ppo_model_6100 vs ppo_model_17900 | score=1.0 | exp=0.49 | 1494->1495 | 1501->1500
ppo_model_6100 vs ppo_model_8050 | score=1.0 | exp=0.49 | 1495->1496 | 1499->1498
ppo_model_6100 vs ppo_model_17600 | score=1.0 | exp=0.50 | 1496->1497 | 1495->1494
ppo_model_6100 vs ppo_model_17500 | score=1.0 | exp=0.49 | 1497->1498 | 1503->1502
ppo_model_6100 vs ppo_model_4450 | score=1.0 | exp=0.51 | 1498->1499 | 1493->1492
ppo_model_6100 vs ppo_model_100 | score=1.0 | exp=0.51 | 1499->1500 | 1489->1488
ppo_model_6100 vs ppo_model_4750 | score=1.0 | exp=0.51 | 1500->1501 | 1495->1494
ppo_model_6100 vs ppo_model_18100 | score=0.0 | exp=0.51 | 1501->1500 | 1497->1498
ppo_model_18000 vs ppo_model_17900 | score=1.0 | exp=0.50 | 1498->1499 | 1500->1499
ppo_model_18000 vs ppo_model_8050 | score=1.0 | exp=0.50 | 1499->1500 | 1498->1497
ppo_model_18000 vs ppo_model_17600 | score=0.0 | exp=0.51 | 1500->1499 | 1494->1495
ppo_model_18000 vs ppo_model_17500 | score=1.0 | exp=0.50 | 1499->1500 | 1502->1501
ppo_model_18000 vs ppo_model_4450 | score=0.0 | exp=0.51 | 1500->1499 | 1492->1493
ppo_model_18000 vs ppo_model_100 | score=1.0 | exp=0.52 | 1499->1500 | 1488->1487
ppo_model_18000 vs ppo_model_4750 | score=0.0 | exp=0.51 | 1500->1499 | 1494->1495
ppo_model_18000 vs ppo_model_18100 | score=0.0 | exp=0.50 | 1499->1498 | 1498->1499
ppo_model_17900 vs ppo_model_8050 | score=1.0 | exp=0.50 | 1499->1500 | 1497->1496
ppo_model_17900 vs ppo_model_17600 | score=1.0 | exp=0.51 | 1500->1501 | 1495->1494
ppo_model_17900 vs ppo_model_17500 | score=1.0 | exp=0.50 | 1501->1502 | 1501->1500
ppo_model_17900 vs ppo_model_4450 | score=1.0 | exp=0.51 | 1502->1503 | 1493->1492
ppo_model_17900 vs ppo_model_100 | score=1.0 | exp=0.52 | 1503->1504 | 1487->1486
ppo_model_17900 vs ppo_model_4750 | score=1.0 | exp=0.51 | 1504->1505 | 1495->1494
ppo_model_17900 vs ppo_model_18100 | score=0.0 | exp=0.51 | 1505->1504 | 1499->1500
ppo_model_8050 vs ppo_model_17600 | score=1.0 | exp=0.50 | 1496->1497 | 1494->1493
ppo_model_8050 vs ppo_model_17500 | score=1.0 | exp=0.50 | 1497->1498 | 1500->1499
ppo_model_8050 vs ppo_model_4450 | score=1.0 | exp=0.51 | 1498->1499 | 1492->1491
ppo_model_8050 vs ppo_model_100 | score=1.0 | exp=0.52 | 1499->1500 | 1486->1485
ppo_model_8050 vs ppo_model_4750 | score=1.0 | exp=0.51 | 1500->1501 | 1494->1493
ppo_model_8050 vs ppo_model_18100 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_17600 vs ppo_model_17500 | score=1.0 | exp=0.49 | 1493->1494 | 1499->1498
ppo_model_17600 vs ppo_model_4450 | score=0.0 | exp=0.50 | 1494->1493 | 1491->1492
ppo_model_17600 vs ppo_model_100 | score=1.0 | exp=0.51 | 1493->1494 | 1485->1484
ppo_model_17600 vs ppo_model_4750 | score=1.0 | exp=0.50 | 1494->1495 | 1493->1492
ppo_model_17600 vs ppo_model_18100 | score=0.0 | exp=0.49 | 1495->1494 | 1499->1500
