ppo_model_28000 vs ppo_model_27900 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_28000 vs ppo_model_26900 | score=0.0 | exp=0.50 | 1501->1500 | 1500->1501
ppo_model_28000 vs ppo_model_27800 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_28000 vs ppo_model_27600 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_28000 vs ppo_model_22200 | score=1.0 | exp=0.50 | 1502->1503 | 1500->1499
ppo_model_28000 vs ppo_model_19500 | score=1.0 | exp=0.50 | 1503->1504 | 1500->1499
ppo_model_28000 vs ppo_model_3850 | score=1.0 | exp=0.51 | 1504->1505 | 1500->1499
ppo_model_28000 vs ppo_model_19200 | score=1.0 | exp=0.51 | 1505->1506 | 1500->1499
ppo_model_28000 vs ppo_model_25700 | score=1.0 | exp=0.51 | 1506->1507 | 1500->1499
ppo_model_28000 vs ppo_model_2550 | score=1.0 | exp=0.51 | 1507->1508 | 1500->1499
ppo_model_28000 vs ppo_model_18400 | score=1.0 | exp=0.51 | 1508->1509 | 1500->1499
ppo_model_28000 vs ppo_model_28100 | score=0.0 | exp=0.51 | 1509->1508 | 1500->1501
ppo_model_27900 vs ppo_model_26900 | score=0.0 | exp=0.50 | 1499->1498 | 1501->1502
ppo_model_27900 vs ppo_model_27800 | score=1.0 | exp=0.50 | 1498->1499 | 1499->1498
ppo_model_27900 vs ppo_model_27600 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_27900 vs ppo_model_22200 | score=0.0 | exp=0.50 | 1500->1499 | 1499->1500
ppo_model_27900 vs ppo_model_19500 | score=0.0 | exp=0.50 | 1499->1498 | 1499->1500
ppo_model_27900 vs ppo_model_3850 | score=1.0 | exp=0.50 | 1498->1499 | 1499->1498
ppo_model_27900 vs ppo_model_19200 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_27900 vs ppo_model_25700 | score=1.0 | exp=0.50 | 1500->1501 | 1499->1498
ppo_model_27900 vs ppo_model_2550 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_27900 vs ppo_model_18400 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_27900 vs ppo_model_28100 | score=1.0 | exp=0.50 | 1503->1504 | 1501->1500
ppo_model_26900 vs ppo_model_27800 | score=0.0 | exp=0.51 | 1502->1501 | 1498->1499
ppo_model_26900 vs ppo_model_27600 | score=1.0 | exp=0.50 | 1501->1502 | 1498->1497
ppo_model_26900 vs ppo_model_22200 | score=1.0 | exp=0.50 | 1502->1503 | 1500->1499
ppo_model_26900 vs ppo_model_19500 | score=0.0 | exp=0.50 | 1503->1502 | 1500->1501
ppo_model_26900 vs ppo_model_3850 | score=1.0 | exp=0.51 | 1502->1503 | 1498->1497
ppo_model_26900 vs ppo_model_19200 | score=1.0 | exp=0.51 | 1503->1504 | 1498->1497
ppo_model_26900 vs ppo_model_25700 | score=0.0 | exp=0.51 | 1504->1503 | 1498->1499
ppo_model_26900 vs ppo_model_2550 | score=1.0 | exp=0.51 | 1503->1504 | 1498->1497
ppo_model_26900 vs ppo_model_18400 | score=1.0 | exp=0.51 | 1504->1505 | 1498->1497
ppo_model_26900 vs ppo_model_28100 | score=0.0 | exp=0.51 | 1505->1504 | 1500->1501
ppo_model_27800 vs ppo_model_27600 | score=1.0 | exp=0.50 | 1499->1500 | 1497->1496
ppo_model_27800 vs ppo_model_22200 | score=0.0 | exp=0.50 | 1500->1499 | 1499->1500
ppo_model_27800 vs ppo_model_19500 | score=1.0 | exp=0.50 | 1499->1500 | 1501->1500
ppo_model_27800 vs ppo_model_3850 | score=1.0 | exp=0.50 | 1500->1501 | 1497->1496
ppo_model_27800 vs ppo_model_19200 | score=1.0 | exp=0.51 | 1501->1502 | 1497->1496
ppo_model_27800 vs ppo_model_25700 | score=0.0 | exp=0.50 | 1502->1501 | 1499->1500
ppo_model_27800 vs ppo_model_2550 | score=1.0 | exp=0.51 | 1501->1502 | 1497->1496
ppo_model_27800 vs ppo_model_18400 | score=1.0 | exp=0.51 | 1502->1503 | 1497->1496
ppo_model_27800 vs ppo_model_28100 | score=0.0 | exp=0.50 | 1503->1502 | 1501->1502
ppo_model_27600 vs ppo_model_22200 | score=1.0 | exp=0.49 | 1496->1497 | 1500->1499
ppo_model_27600 vs ppo_model_19500 | score=1.0 | exp=0.50 | 1497->1498 | 1500->1499
ppo_model_27600 vs ppo_model_3850 | score=1.0 | exp=0.50 | 1498->1499 | 1496->1495
ppo_model_27600 vs ppo_model_19200 | score=1.0 | exp=0.50 | 1499->1500 | 1496->1495
ppo_model_27600 vs ppo_model_25700 | score=0.0 | exp=0.50 | 1500->1499 | 1500->1501
ppo_model_27600 vs ppo_model_2550 | score=1.0 | exp=0.50 | 1499->1500 | 1496->1495
ppo_model_27600 vs ppo_model_18400 | score=1.0 | exp=0.51 | 1500->1501 | 1496->1495
ppo_model_27600 vs ppo_model_28100 | score=0.0 | exp=0.50 | 1501->1500 | 1502->1503
ppo_model_22200 vs ppo_model_19500 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_22200 vs ppo_model_3850 | score=1.0 | exp=0.51 | 1500->1501 | 1495->1494
ppo_model_22200 vs ppo_model_19200 | score=1.0 | exp=0.51 | 1501->1502 | 1495->1494
ppo_model_22200 vs ppo_model_25700 | score=1.0 | exp=0.50 | 1502->1503 | 1501->1500
ppo_model_22200 vs ppo_model_2550 | score=1.0 | exp=0.51 | 1503->1504 | 1495->1494
ppo_model_22200 vs ppo_model_18400 | score=0.0 | exp=0.51 | 1504->1503 | 1495->1496
ppo_model_22200 vs ppo_model_28100 | score=1.0 | exp=0.50 | 1503->1504 | 1503->1502
ppo_model_19500 vs ppo_model_3850 | score=1.0 | exp=0.51 | 1498->1499 | 1494->1493
ppo_model_19500 vs ppo_model_19200 | score=1.0 | exp=0.51 | 1499->1500 | 1494->1493
ppo_model_19500 vs ppo_model_25700 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_19500 vs ppo_model_2550 | score=1.0 | exp=0.51 | 1501->1502 | 1494->1493
ppo_model_19500 vs ppo_model_18400 | score=0.0 | exp=0.51 | 1502->1501 | 1496->1497
ppo_model_19500 vs ppo_model_28100 | score=0.0 | exp=0.50 | 1501->1500 | 1502->1503
ppo_model_3850 vs ppo_model_19200 | score=0.0 | exp=0.50 | 1493->1492 | 1493->1494
ppo_model_3850 vs ppo_model_25700 | score=0.0 | exp=0.49 | 1492->1491 | 1499->1500
ppo_model_3850 vs ppo_model_2550 | score=1.0 | exp=0.50 | 1491->1492 | 1493->1492
ppo_model_3850 vs ppo_model_18400 | score=0.0 | exp=0.49 | 1492->1491 | 1497->1498
ppo_model_3850 vs ppo_model_28100 | score=1.0 | exp=0.48 | 1491->1492 | 1503->1502
ppo_model_19200 vs ppo_model_25700 | score=0.0 | exp=0.49 | 1494->1493 | 1500->1501
ppo_model_19200 vs ppo_model_2550 | score=0.0 | exp=0.50 | 1493->1492 | 1492->1493
ppo_model_19200 vs ppo_model_18400 | score=0.0 | exp=0.49 | 1492->1491 | 1498->1499
ppo_model_19200 vs ppo_model_28100 | score=1.0 | exp=0.48 | 1491->1492 | 1502->1501
ppo_model_25700 vs ppo_model_2550 | score=1.0 | exp=0.51 | 1501->1502 | 1493->1492
ppo_model_25700 vs ppo_model_18400 | score=0.0 | exp=0.50 | 1502->1501 | 1499->1500
ppo_model_25700 vs ppo_model_28100 | score=1.0 | exp=0.50 | 1501->1502 | 1501->1500
ppo_model_2550 vs ppo_model_18400 | score=0.0 | exp=0.49 | 1492->1491 | 1500->1501
ppo_model_2550 vs ppo_model_28100 | score=0.0 | exp=0.49 | 1491->1490 | 1500->1501
ppo_model_18400 vs ppo_model_28100 | score=1.0 | exp=0.50 | 1501->1502 | 1501->1500
ppo_model_28000 vs ppo_model_27900 | score=1.0 | exp=0.51 | 1508->1509 | 1504->1503
ppo_model_28000 vs ppo_model_26900 | score=1.0 | exp=0.51 | 1509->1510 | 1504->1503
ppo_model_28000 vs ppo_model_27800 | score=1.0 | exp=0.51 | 1510->1511 | 1502->1501
ppo_model_28000 vs ppo_model_27600 | score=0.0 | exp=0.52 | 1511->1510 | 1500->1501
ppo_model_28000 vs ppo_model_22200 | score=1.0 | exp=0.51 | 1510->1511 | 1504->1503
ppo_model_28000 vs ppo_model_19500 | score=1.0 | exp=0.52 | 1511->1512 | 1500->1499
ppo_model_28000 vs ppo_model_3850 | score=1.0 | exp=0.53 | 1512->1513 | 1492->1491
ppo_model_28000 vs ppo_model_19200 | score=1.0 | exp=0.53 | 1513->1514 | 1492->1491
ppo_model_28000 vs ppo_model_25700 | score=0.0 | exp=0.52 | 1514->1513 | 1502->1503
ppo_model_28000 vs ppo_model_2550 | score=1.0 | exp=0.53 | 1513->1514 | 1490->1489
ppo_model_28000 vs ppo_model_18400 | score=0.0 | exp=0.52 | 1514->1512 | 1502->1503
ppo_model_28000 vs ppo_model_28100 | score=1.0 | exp=0.52 | 1512->1513 | 1500->1499
ppo_model_27900 vs ppo_model_26900 | score=1.0 | exp=0.50 | 1503->1504 | 1503->1502
ppo_model_27900 vs ppo_model_27800 | score=0.0 | exp=0.50 | 1504->1503 | 1501->1502
ppo_model_27900 vs ppo_model_27600 | score=0.0 | exp=0.50 | 1503->1502 | 1501->1502
ppo_model_27900 vs ppo_model_22200 | score=0.0 | exp=0.50 | 1502->1501 | 1503->1504
ppo_model_27900 vs ppo_model_19500 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_27900 vs ppo_model_3850 | score=1.0 | exp=0.52 | 1502->1503 | 1491->1490
ppo_model_27900 vs ppo_model_19200 | score=1.0 | exp=0.52 | 1503->1504 | 1491->1490
ppo_model_27900 vs ppo_model_25700 | score=1.0 | exp=0.50 | 1504->1505 | 1503->1502
ppo_model_27900 vs ppo_model_2550 | score=1.0 | exp=0.52 | 1505->1506 | 1489->1488
ppo_model_27900 vs ppo_model_18400 | score=1.0 | exp=0.50 | 1506->1507 | 1503->1502
ppo_model_27900 vs ppo_model_28100 | score=1.0 | exp=0.51 | 1507->1508 | 1499->1498
ppo_model_26900 vs ppo_model_27800 | score=1.0 | exp=0.50 | 1502->1503 | 1502->1501
ppo_model_26900 vs ppo_model_27600 | score=0.0 | exp=0.50 | 1503->1502 | 1502->1503
ppo_model_26900 vs ppo_model_22200 | score=1.0 | exp=0.50 | 1502->1503 | 1504->1503
ppo_model_26900 vs ppo_model_19500 | score=1.0 | exp=0.51 | 1503->1504 | 1498->1497
ppo_model_26900 vs ppo_model_3850 | score=1.0 | exp=0.52 | 1504->1505 | 1490->1489
