ppo_model_23500 vs ppo_model_23200 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_23500 vs ppo_model_23300 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_23500 vs ppo_model_23400 | score=1.0 | exp=0.50 | 1502->1503 | 1500->1499
ppo_model_23500 vs ppo_model_23100 | score=1.0 | exp=0.50 | 1503->1504 | 1500->1499
ppo_model_23500 vs ppo_model_9500 | score=1.0 | exp=0.51 | 1504->1505 | 1500->1499
ppo_model_23500 vs ppo_model_9050 | score=1.0 | exp=0.51 | 1505->1506 | 1500->1499
ppo_model_23500 vs ppo_model_22900 | score=1.0 | exp=0.51 | 1506->1507 | 1500->1499
ppo_model_23500 vs ppo_model_4950 | score=1.0 | exp=0.51 | 1507->1508 | 1500->1499
ppo_model_23500 vs ppo_model_6650 | score=1.0 | exp=0.51 | 1508->1509 | 1500->1499
ppo_model_23500 vs ppo_model_14900 | score=0.0 | exp=0.51 | 1509->1508 | 1500->1501
ppo_model_23500 vs ppo_model_350 | score=1.0 | exp=0.51 | 1508->1509 | 1500->1499
ppo_model_23500 vs ppo_model_23600 | score=0.0 | exp=0.51 | 1509->1508 | 1500->1501
ppo_model_23200 vs ppo_model_23300 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_23200 vs ppo_model_23400 | score=0.0 | exp=0.50 | 1500->1499 | 1499->1500
ppo_model_23200 vs ppo_model_23100 | score=1.0 | exp=0.50 | 1499->1500 | 1499->1498
ppo_model_23200 vs ppo_model_9500 | score=1.0 | exp=0.50 | 1500->1501 | 1499->1498
ppo_model_23200 vs ppo_model_9050 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_23200 vs ppo_model_22900 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_23200 vs ppo_model_4950 | score=1.0 | exp=0.51 | 1503->1504 | 1499->1498
ppo_model_23200 vs ppo_model_6650 | score=1.0 | exp=0.51 | 1504->1505 | 1499->1498
ppo_model_23200 vs ppo_model_14900 | score=1.0 | exp=0.51 | 1505->1506 | 1501->1500
ppo_model_23200 vs ppo_model_350 | score=1.0 | exp=0.51 | 1506->1507 | 1499->1498
ppo_model_23200 vs ppo_model_23600 | score=0.0 | exp=0.51 | 1507->1506 | 1501->1502
ppo_model_23300 vs ppo_model_23400 | score=1.0 | exp=0.50 | 1498->1499 | 1500->1499
ppo_model_23300 vs ppo_model_23100 | score=0.0 | exp=0.50 | 1499->1498 | 1498->1499
ppo_model_23300 vs ppo_model_9500 | score=1.0 | exp=0.50 | 1498->1499 | 1498->1497
ppo_model_23300 vs ppo_model_9050 | score=1.0 | exp=0.50 | 1499->1500 | 1498->1497
ppo_model_23300 vs ppo_model_22900 | score=1.0 | exp=0.50 | 1500->1501 | 1498->1497
ppo_model_23300 vs ppo_model_4950 | score=1.0 | exp=0.50 | 1501->1502 | 1498->1497
ppo_model_23300 vs ppo_model_6650 | score=1.0 | exp=0.51 | 1502->1503 | 1498->1497
ppo_model_23300 vs ppo_model_14900 | score=1.0 | exp=0.50 | 1503->1504 | 1500->1499
ppo_model_23300 vs ppo_model_350 | score=1.0 | exp=0.51 | 1504->1505 | 1498->1497
ppo_model_23300 vs ppo_model_23600 | score=0.0 | exp=0.50 | 1505->1504 | 1502->1503
ppo_model_23400 vs ppo_model_23100 | score=0.0 | exp=0.50 | 1499->1498 | 1499->1500
ppo_model_23400 vs ppo_model_9500 | score=1.0 | exp=0.50 | 1498->1499 | 1497->1496
ppo_model_23400 vs ppo_model_9050 | score=1.0 | exp=0.50 | 1499->1500 | 1497->1496
ppo_model_23400 vs ppo_model_22900 | score=0.0 | exp=0.50 | 1500->1499 | 1497->1498
ppo_model_23400 vs ppo_model_4950 | score=1.0 | exp=0.50 | 1499->1500 | 1497->1496
ppo_model_23400 vs ppo_model_6650 | score=1.0 | exp=0.50 | 1500->1501 | 1497->1496
ppo_model_23400 vs ppo_model_14900 | score=0.0 | exp=0.50 | 1501->1500 | 1499->1500
ppo_model_23400 vs ppo_model_350 | score=1.0 | exp=0.50 | 1500->1501 | 1497->1496
ppo_model_23400 vs ppo_model_23600 | score=0.0 | exp=0.50 | 1501->1500 | 1503->1504
ppo_model_23100 vs ppo_model_9500 | score=1.0 | exp=0.51 | 1500->1501 | 1496->1495
ppo_model_23100 vs ppo_model_9050 | score=1.0 | exp=0.51 | 1501->1502 | 1496->1495
ppo_model_23100 vs ppo_model_22900 | score=1.0 | exp=0.51 | 1502->1503 | 1498->1497
ppo_model_23100 vs ppo_model_4950 | score=1.0 | exp=0.51 | 1503->1504 | 1496->1495
ppo_model_23100 vs ppo_model_6650 | score=1.0 | exp=0.51 | 1504->1505 | 1496->1495
ppo_model_23100 vs ppo_model_14900 | score=1.0 | exp=0.51 | 1505->1506 | 1500->1499
ppo_model_23100 vs ppo_model_350 | score=1.0 | exp=0.51 | 1506->1507 | 1496->1495
ppo_model_23100 vs ppo_model_23600 | score=0.0 | exp=0.50 | 1507->1506 | 1504->1505
ppo_model_9500 vs ppo_model_9050 | score=1.0 | exp=0.50 | 1495->1496 | 1495->1494
ppo_model_9500 vs ppo_model_22900 | score=0.0 | exp=0.50 | 1496->1495 | 1497->1498
ppo_model_9500 vs ppo_model_4950 | score=1.0 | exp=0.50 | 1495->1496 | 1495->1494
ppo_model_9500 vs ppo_model_6650 | score=1.0 | exp=0.50 | 1496->1497 | 1495->1494
ppo_model_9500 vs ppo_model_14900 | score=1.0 | exp=0.50 | 1497->1498 | 1499->1498
