ppo_model_13000 vs ppo_model_9150 | score=0.0 | exp=0.50 | 1500->1499 | 1500->1501
ppo_model_13000 vs ppo_model_12800 | score=1.0 | exp=0.50 | 1499->1500 | 1500->1499
ppo_model_13000 vs ppo_model_5100 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_13000 vs ppo_model_11050 | score=0.0 | exp=0.50 | 1501->1500 | 1500->1501
ppo_model_13000 vs ppo_model_12900 | score=1.0 | exp=0.50 | 1500->1501 | 1500->1499
ppo_model_13000 vs ppo_model_9200 | score=1.0 | exp=0.50 | 1501->1502 | 1500->1499
ppo_model_13000 vs ppo_model_12700 | score=1.0 | exp=0.50 | 1502->1503 | 1500->1499
ppo_model_13000 vs ppo_model_11900 | score=1.0 | exp=0.50 | 1503->1504 | 1500->1499
ppo_model_13000 vs ppo_model_9100 | score=1.0 | exp=0.51 | 1504->1505 | 1500->1499
ppo_model_13000 vs ppo_model_800 | score=1.0 | exp=0.51 | 1505->1506 | 1500->1499
ppo_model_13000 vs ppo_model_4650 | score=1.0 | exp=0.51 | 1506->1507 | 1500->1499
ppo_model_13000 vs ppo_model_13050 | score=0.0 | exp=0.51 | 1507->1506 | 1500->1501
ppo_model_9150 vs ppo_model_12800 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_9150 vs ppo_model_5100 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_9150 vs ppo_model_11050 | score=0.0 | exp=0.50 | 1503->1502 | 1501->1502
ppo_model_9150 vs ppo_model_12900 | score=0.0 | exp=0.50 | 1502->1501 | 1499->1500
ppo_model_9150 vs ppo_model_9200 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_9150 vs ppo_model_12700 | score=0.0 | exp=0.50 | 1502->1501 | 1499->1500
ppo_model_9150 vs ppo_model_11900 | score=1.0 | exp=0.50 | 1501->1502 | 1499->1498
ppo_model_9150 vs ppo_model_9100 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_9150 vs ppo_model_800 | score=1.0 | exp=0.51 | 1503->1504 | 1499->1498
ppo_model_9150 vs ppo_model_4650 | score=1.0 | exp=0.51 | 1504->1505 | 1499->1498
ppo_model_9150 vs ppo_model_13050 | score=0.0 | exp=0.51 | 1505->1504 | 1501->1502
ppo_model_12800 vs ppo_model_5100 | score=1.0 | exp=0.50 | 1498->1499 | 1498->1497
ppo_model_12800 vs ppo_model_11050 | score=1.0 | exp=0.50 | 1499->1500 | 1502->1501
ppo_model_12800 vs ppo_model_12900 | score=0.0 | exp=0.50 | 1500->1499 | 1500->1501
ppo_model_12800 vs ppo_model_9200 | score=0.0 | exp=0.50 | 1499->1498 | 1498->1499
ppo_model_12800 vs ppo_model_12700 | score=1.0 | exp=0.50 | 1498->1499 | 1500->1499
ppo_model_12800 vs ppo_model_11900 | score=1.0 | exp=0.50 | 1499->1500 | 1498->1497
ppo_model_12800 vs ppo_model_9100 | score=0.0 | exp=0.50 | 1500->1499 | 1498->1499
ppo_model_12800 vs ppo_model_800 | score=1.0 | exp=0.50 | 1499->1500 | 1498->1497
ppo_model_12800 vs ppo_model_4650 | score=1.0 | exp=0.50 | 1500->1501 | 1498->1497
ppo_model_12800 vs ppo_model_13050 | score=0.0 | exp=0.50 | 1501->1500 | 1502->1503
ppo_model_5100 vs ppo_model_11050 | score=0.0 | exp=0.49 | 1497->1496 | 1501->1502
ppo_model_5100 vs ppo_model_12900 | score=1.0 | exp=0.49 | 1496->1497 | 1501->1500
ppo_model_5100 vs ppo_model_9200 | score=1.0 | exp=0.50 | 1497->1498 | 1499->1498
ppo_model_5100 vs ppo_model_12700 | score=1.0 | exp=0.50 | 1498->1499 | 1499->1498
ppo_model_5100 vs ppo_model_11900 | score=1.0 | exp=0.50 | 1499->1500 | 1497->1496
ppo_model_5100 vs ppo_model_9100 | score=1.0 | exp=0.50 | 1500->1501 | 1499->1498
ppo_model_5100 vs ppo_model_800 | score=1.0 | exp=0.51 | 1501->1502 | 1497->1496
ppo_model_5100 vs ppo_model_4650 | score=1.0 | exp=0.51 | 1502->1503 | 1497->1496
ppo_model_5100 vs ppo_model_13050 | score=0.0 | exp=0.50 | 1503->1502 | 1503->1504
ppo_model_11050 vs ppo_model_12900 | score=0.0 | exp=0.50 | 1502->1501 | 1500->1501
ppo_model_11050 vs ppo_model_9200 | score=1.0 | exp=0.50 | 1501->1502 | 1498->1497
ppo_model_11050 vs ppo_model_12700 | score=1.0 | exp=0.51 | 1502->1503 | 1498->1497
ppo_model_11050 vs ppo_model_11900 | score=0.0 | exp=0.51 | 1503->1502 | 1496->1497
ppo_model_11050 vs ppo_model_9100 | score=0.0 | exp=0.51 | 1502->1501 | 1498->1499
ppo_model_11050 vs ppo_model_800 | score=1.0 | exp=0.51 | 1501->1502 | 1496->1495
ppo_model_11050 vs ppo_model_4650 | score=1.0 | exp=0.51 | 1502->1503 | 1496->1495
ppo_model_11050 vs ppo_model_13050 | score=0.0 | exp=0.50 | 1503->1502 | 1504->1505
ppo_model_12900 vs ppo_model_9200 | score=1.0 | exp=0.51 | 1501->1502 | 1497->1496
ppo_model_12900 vs ppo_model_12700 | score=0.0 | exp=0.51 | 1502->1501 | 1497->1498
ppo_model_12900 vs ppo_model_11900 | score=1.0 | exp=0.51 | 1501->1502 | 1497->1496
ppo_model_12900 vs ppo_model_9100 | score=1.0 | exp=0.50 | 1502->1503 | 1499->1498
ppo_model_12900 vs ppo_model_800 | score=0.0 | exp=0.51 | 1503->1502 | 1495->1496
ppo_model_12900 vs ppo_model_4650 | score=1.0 | exp=0.51 | 1502->1503 | 1495->1494
ppo_model_12900 vs ppo_model_13050 | score=1.0 | exp=0.50 | 1503->1504 | 1505->1504
ppo_model_9200 vs ppo_model_12700 | score=1.0 | exp=0.50 | 1496->1497 | 1498->1497
ppo_model_9200 vs ppo_model_11900 | score=1.0 | exp=0.50 | 1497->1498 | 1496->1495
